model,user_id,premium_purchased,premium_purchased_this_month
lr,9402,1,0
lr,9402,1,0
lr,9402,1,0
nn,9403,1,0
nn,9403,1,0
nn,9403,1,0
nn,9405,1,0
nn,9405,1,0
nn,9405,1,0
nn,9405,1,0
lr,9406,0,1
lr,9406,0,1
lr,9406,0,1
lr,9406,1,0
nn,9407,1,0
nn,9407,1,0
nn,9409,1,0
nn,9409,1,0
nn,9409,1,0
nn,9409,1,0
lr,9410,1,0
lr,9410,1,0
nn,9411,1,0
lr,9412,1,0
nn,9413,1,0
lr,9414,0,1
lr,9414,0,1
lr,9414,0,1
lr,9414,1,0
nn,9415,1,0
lr,9418,0,1
lr,9418,0,1
nn,9419,1,0
nn,9419,1,0
nn,9419,1,0
nn,9419,1,0
lr,9420,1,0
lr,9420,1,0
nn,9421,1,0
nn,9423,1,0
lr,9424,1,0
lr,9424,1,0
nn,9425,1,0
nn,9425,1,0
nn,9427,1,0
nn,9427,1,0
nn,9427,1,0
nn,9427,1,0
nn,9427,1,0
lr,9428,0,1
lr,9428,1,0
lr,9430,0,1
lr,9430,0,1
nn,9431,1,0
nn,9431,1,0
nn,9431,1,0
lr,9432,0,1
lr,9432,1,0
nn,9433,1,0
nn,9433,1,0
nn,9433,1,0
lr,9434,1,0
lr,9434,1,0
lr,9434,1,0
lr,9434,1,0
lr,9434,1,0
nn,9435,1,0
nn,9435,1,0
nn,9437,1,0
nn,9437,1,0
nn,9437,1,0
nn,9437,1,0
lr,9438,0,1
lr,9438,0,1
nn,9439,1,0
nn,9439,1,0
nn,9439,1,0
nn,9439,1,0
lr,9440,1,0
lr,9440,0,1
nn,9441,1,0
lr,9442,1,0
lr,9442,1,0
nn,9443,1,0
nn,9443,1,0
nn,9443,1,0
lr,9444,1,0
lr,9444,1,0
lr,9444,1,0
nn,9445,1,0
nn,9445,1,0
nn,9445,1,0
lr,9446,1,0
lr,9446,0,1
lr,9446,1,0
lr,9446,0,1
nn,9447,1,0
nn,9447,1,0
lr,9448,1,0
lr,9448,1,0
nn,9449,1,0
nn,9449,1,0
nn,9449,1,0
nn,9449,1,0
nn,9449,1,0
lr,9450,0,1
nn,9451,1,0
nn,9451,1,0
nn,9451,1,0
lr,9452,1,0
lr,9452,1,0
lr,9452,1,0
nn,9453,1,0
nn,9453,1,0
nn,9453,1,0
nn,9453,1,0
nn,9453,1,0
lr,9454,1,0
lr,9454,1,0
lr,9454,1,0
lr,9454,1,0
lr,9454,1,0
lr,9454,1,0
nn,9455,1,0
nn,9455,1,0
nn,9459,1,0
nn,9459,1,0
nn,9459,1,0
nn,9459,1,0
nn,9459,1,0
lr,9460,0,1
lr,9460,1,0
lr,9460,0,1
nn,9461,1,0
nn,9461,1,0
nn,9461,1,0
lr,9462,0,1
lr,9462,0,1
lr,9462,0,1
lr,9462,1,0
nn,9463,1,0
nn,9463,1,0
nn,9463,1,0
nn,9467,1,0
nn,9467,1,0
nn,9467,1,0
lr,9468,1,0
lr,9468,0,1
lr,9468,0,1
lr,9468,0,1
nn,9469,1,0
nn,9469,1,0
nn,9469,1,0
nn,9469,1,0
lr,9470,1,0
lr,9470,1,0
lr,9470,1,0
nn,9471,1,0
nn,9471,1,0
lr,9472,0,1
lr,9472,0,1
lr,9472,0,1
lr,9474,1,0
lr,9474,1,0
nn,9475,1,0
nn,9475,1,0
nn,9475,1,0
lr,9476,1,0
lr,9476,1,0
lr,9476,1,0
lr,9476,1,0
nn,9477,1,0
nn,9477,1,0
nn,9477,1,0
lr,9478,0,1
lr,9478,0,1
lr,9478,1,0
lr,9478,1,0
lr,9482,1,0
lr,9482,1,0
lr,9482,1,0
lr,9484,1,0
lr,9484,0,1
lr,9484,0,1
lr,9484,1,0
nn,9485,1,0
nn,9485,1,0
nn,9485,1,0
nn,9485,1,0
lr,9486,1,0
nn,9487,1,0
lr,9488,0,1
lr,9488,0,1
nn,9489,1,0
nn,9489,1,0
nn,9489,1,0
nn,9491,1,0
nn,9491,1,0
nn,9491,1,0
nn,9491,1,0
lr,9492,1,0
lr,9492,1,0
lr,9492,1,0
lr,9492,1,0
lr,9492,1,0
nn,9493,1,0
nn,9493,1,0
nn,9493,1,0
nn,9493,1,0
lr,9494,1,0
lr,9494,1,0
nn,9495,1,0
nn,9495,1,0
lr,9496,0,1
nn,9497,1,0
nn,9497,1,0
nn,9499,1,0
nn,9499,1,0
nn,9499,1,0
lr,9500,1,0
lr,9500,1,0
lr,9504,0,1
lr,9504,1,0
lr,9504,0,1
lr,9504,1,0
nn,9507,1,0
nn,9507,1,0
nn,9507,1,0
lr,9508,1,0
lr,9508,1,0
lr,9508,1,0
nn,9511,1,0
nn,9511,1,0
nn,9511,1,0
nn,9511,1,0
lr,9512,1,0
lr,9512,0,1
lr,9514,1,0
lr,9514,1,0
nn,9515,1,0
nn,9515,1,0
nn,9515,1,0
nn,9515,1,0
nn,9515,1,0
lr,9516,1,0
lr,9516,1,0
nn,9519,1,0
nn,9519,1,0
nn,9519,1,0
nn,9519,1,0
lr,9520,0,1
lr,9520,0,1
lr,9520,0,1
lr,9520,1,0
lr,9522,0,1
lr,9522,0,1
lr,9522,1,0
nn,9523,1,0
nn,9523,1,0
nn,9523,1,0
lr,9524,0,1
lr,9524,0,1
lr,9524,1,0
nn,9525,1,0
nn,9525,1,0
nn,9525,1,0
nn,9525,1,0
lr,9526,1,0
lr,9526,1,0
lr,9526,1,0
lr,9526,1,0
nn,9529,1,0
nn,9529,1,0
nn,9529,1,0
nn,9529,1,0
lr,9530,1,0
lr,9530,0,1
lr,9530,1,0
lr,9530,0,1
nn,9533,1,0
nn,9533,1,0
nn,9533,1,0
lr,9534,0,1
lr,9534,0,1
nn,9535,1,0
lr,9536,1,0
lr,9536,0,1
lr,9536,1,0
lr,9538,0,1
lr,9538,1,0
nn,9539,1,0
nn,9539,1,0
lr,9540,1,0
lr,9540,1,0
nn,9541,1,0
nn,9541,1,0
nn,9541,1,0
nn,9541,1,0
lr,9542,1,0
lr,9542,0,1
lr,9542,1,0
nn,9543,1,0
nn,9543,1,0
nn,9543,1,0
nn,9543,1,0
lr,9544,1,0
lr,9544,1,0
lr,9544,1,0
nn,9545,1,0
nn,9545,1,0
nn,9545,1,0
nn,9545,1,0
lr,9546,0,1
lr,9546,0,1
lr,9546,0,1
lr,9546,0,1
nn,9547,1,0
nn,9547,1,0
lr,9548,0,1
lr,9548,1,0
nn,9549,1,0
nn,9549,1,0
nn,9549,1,0
nn,9549,1,0
nn,9549,1,0
lr,9550,0,1
lr,9550,1,0
lr,9550,0,1
lr,9550,1,0
nn,9551,1,0
nn,9551,1,0
lr,9552,0,1
nn,9553,1,0
nn,9553,1,0
nn,9553,1,0
lr,9554,1,0
lr,9554,1,0
lr,9554,1,0
lr,9554,1,0
lr,9556,0,1
lr,9556,0,1
lr,9556,0,1
lr,9556,0,1
nn,9557,1,0
nn,9557,1,0
nn,9557,1,0
nn,9559,1,0
nn,9559,1,0
nn,9559,1,0
lr,9560,1,0
lr,9560,1,0
lr,9560,1,0
lr,9560,1,0
lr,9560,1,0
nn,9561,1,0
nn,9561,1,0
nn,9561,1,0
nn,9561,1,0
nn,9563,1,0
nn,9563,1,0
nn,9563,1,0
nn,9563,1,0
lr,9564,0,1
lr,9564,0,1
nn,9565,1,0
lr,9566,1,0
lr,9566,1,0
lr,9566,0,1
lr,9566,0,1
lr,9566,0,1
nn,9567,1,0
nn,9567,1,0
nn,9567,1,0
nn,9567,1,0
lr,9570,0,1
lr,9570,0,1
lr,9570,0,1
nn,9571,1,0
nn,9571,1,0
nn,9571,1,0
nn,9571,1,0
lr,9572,1,0
lr,9572,1,0
lr,9572,1,0
lr,9572,1,0
lr,9572,1,0
nn,9573,1,0
nn,9573,1,0
lr,9576,1,0
lr,9576,1,0
lr,9576,1,0
lr,9578,1,0
lr,9578,1,0
lr,9578,1,0
nn,9579,1,0
nn,9579,1,0
nn,9579,1,0
nn,9579,1,0
lr,9580,0,1
lr,9580,1,0
lr,9580,1,0
nn,9581,1,0
nn,9581,1,0
nn,9581,1,0
lr,9582,1,0
lr,9582,0,1
lr,9582,1,0
nn,9583,1,0
lr,9584,1,0
nn,9585,1,0
nn,9585,1,0
lr,9586,0,1
lr,9586,0,1
nn,9587,1,0
nn,9587,1,0
nn,9587,1,0
nn,9587,1,0
lr,9588,1,0
lr,9588,1,0
lr,9588,1,0
nn,9589,1,0
nn,9589,1,0
nn,9589,1,0
nn,9589,1,0
nn,9589,1,0
lr,9590,1,0
lr,9590,1,0
lr,9590,1,0
lr,9590,1,0
nn,9591,1,0
nn,9591,1,0
nn,9591,1,0
nn,9591,1,0
nn,9591,1,0
lr,9592,0,1
lr,9592,1,0
nn,9593,1,0
nn,9593,1,0
nn,9593,1,0
nn,9593,1,0
lr,9594,0,1
lr,9594,0,1
lr,9594,0,1
nn,9595,1,0
nn,9595,1,0
nn,9595,1,0
nn,9597,1,0
lr,9598,1,0
lr,9598,1,0
lr,9598,1,0
lr,9598,1,0
lr,9600,1,0
lr,9600,1,0
nn,9601,1,0
nn,9601,1,0
lr,9602,0,1
lr,9602,0,1
lr,9602,0,1
lr,9602,0,1
nn,9603,1,0
nn,9603,1,0
nn,9603,1,0
lr,9604,1,0
lr,9604,1,0
lr,9604,1,0
lr,9604,1,0
nn,9605,1,0
nn,9605,1,0
nn,9605,1,0
nn,9607,1,0
lr,9608,1,0
lr,9608,1,0
lr,9608,1,0
lr,9608,1,0
nn,9609,1,0
nn,9609,1,0
lr,9610,1,0
lr,9610,1,0
lr,9610,1,0
lr,9610,1,0
lr,9610,1,0
nn,9611,1,0
nn,9611,1,0
nn,9611,1,0
nn,9611,1,0
lr,9612,1,0
lr,9612,1,0
lr,9612,1,0
lr,9612,1,0
nn,9613,1,0
nn,9613,1,0
nn,9613,1,0
nn,9613,1,0
lr,9614,0,1
lr,9614,1,0
lr,9618,1,0
lr,9618,0,1
lr,9618,0,1
nn,9619,1,0
nn,9619,1,0
lr,9620,0,1
lr,9620,1,0
lr,9620,1,0
lr,9620,0,1
nn,9623,1,0
nn,9623,1,0
nn,9623,1,0
lr,9624,1,0
lr,9624,1,0
nn,9625,1,0
nn,9625,1,0
nn,9625,1,0
lr,9626,0,1
lr,9626,1,0
lr,9626,1,0
lr,9626,1,0
nn,9627,1,0
nn,9627,1,0
nn,9627,1,0
nn,9627,1,0
lr,9628,1,0
lr,9628,1,0
lr,9628,1,0
lr,9630,0,1
lr,9630,1,0
lr,9630,1,0
nn,9631,1,0
nn,9631,1,0
lr,9634,0,1
lr,9634,0,1
lr,9634,0,1
lr,9634,0,1
nn,9637,1,0
nn,9637,1,0
nn,9639,1,0
nn,9639,1,0
nn,9639,1,0
nn,9639,1,0
nn,9639,1,0
lr,9640,0,1
lr,9640,0,1
lr,9640,1,0
lr,9640,0,1
nn,9641,1,0
nn,9641,1,0
nn,9641,1,0
nn,9641,1,0
lr,9642,0,1
lr,9642,0,1
lr,9642,0,1
lr,9644,1,0
lr,9644,0,1
lr,9644,0,1
nn,9645,1,0
lr,9646,0,1
lr,9646,0,1
lr,9646,1,0
nn,9647,1,0
nn,9647,1,0
nn,9647,1,0
nn,9649,1,0
nn,9649,1,0
nn,9649,1,0
lr,9650,1,0
lr,9650,1,0
lr,9650,1,0
lr,9652,0,1
lr,9652,0,1
lr,9652,1,0
lr,9652,0,1
lr,9652,1,0
nn,9653,1,0
nn,9653,1,0
lr,9654,1,0
lr,9654,1,0
nn,9657,1,0
lr,9658,0,1
lr,9658,0,1
lr,9658,0,1
lr,9658,1,0
lr,9658,1,0
lr,9660,1,0
lr,9660,1,0
lr,9660,1,0
lr,9660,1,0
lr,9662,0,1
lr,9662,0,1
lr,9662,0,1
nn,9663,1,0
nn,9663,1,0
nn,9663,1,0
nn,9663,1,0
lr,9664,1,0
nn,9665,1,0
nn,9665,1,0
nn,9665,1,0
nn,9665,1,0
lr,9666,1,0
lr,9668,1,0
lr,9668,1,0
nn,9669,1,0
lr,9670,1,0
lr,9670,1,0
lr,9670,1,0
lr,9670,1,0
nn,9671,1,0
lr,9672,0,1
lr,9672,1,0
lr,9672,0,1
lr,9672,0,1
nn,9673,1,0
nn,9673,1,0
lr,9674,0,1
lr,9674,0,1
lr,9674,1,0
nn,9675,1,0
nn,9675,1,0
nn,9675,1,0
nn,9677,1,0
nn,9677,1,0
lr,9678,0,1
lr,9678,0,1
lr,9678,0,1
lr,9678,0,1
nn,9679,1,0
nn,9679,1,0
lr,9680,1,0
lr,9680,1,0
lr,9680,1,0
lr,9680,1,0
lr,9680,1,0
nn,9681,1,0
nn,9681,1,0
nn,9681,1,0
nn,9685,1,0
nn,9685,1,0
nn,9685,1,0
nn,9685,1,0
lr,9688,1,0
lr,9688,0,1
lr,9688,1,0
nn,9689,1,0
lr,9690,1,0
lr,9690,1,0
lr,9690,1,0
nn,9691,1,0
nn,9691,1,0
lr,9692,1,0
lr,9692,0,1
lr,9692,1,0
nn,9693,1,0
nn,9693,1,0
lr,9694,0,1
lr,9694,0,1
nn,9697,1,0
nn,9697,1,0
lr,9698,0,1
lr,9698,1,0
lr,9698,0,1
lr,9698,0,1
lr,9698,0,1
nn,9699,1,0
nn,9699,1,0
lr,9700,1,0
lr,9700,1,0
nn,9701,1,0
nn,9701,1,0
nn,9701,1,0
nn,9701,1,0
lr,9702,0,1
lr,9702,1,0
lr,9702,0,1
nn,9703,1,0
nn,9705,1,0
nn,9705,1,0
nn,9705,1,0
nn,9705,1,0
nn,9705,1,0
lr,9706,1,0
lr,9706,1,0
lr,9706,0,1
lr,9706,0,1
nn,9707,1,0
lr,9710,0,1
nn,9711,1,0
nn,9711,1,0
nn,9711,1,0
nn,9711,1,0
nn,9711,1,0
nn,9715,1,0
lr,9716,1,0
lr,9716,1,0
lr,9716,1,0
nn,9717,1,0
nn,9717,1,0
nn,9717,1,0
lr,9718,0,1
lr,9718,0,1
lr,9718,1,0
lr,9718,0,1
lr,9718,0,1
lr,9718,1,0
nn,9719,1,0
nn,9719,1,0
lr,9720,0,1
lr,9720,0,1
lr,9720,0,1
lr,9720,1,0
nn,9721,1,0
nn,9721,1,0
nn,9721,1,0
nn,9723,1,0
lr,9724,1,0
lr,9724,1,0
nn,9727,1,0
nn,9727,1,0
nn,9727,1,0
lr,9728,1,0
lr,9728,0,1
lr,9728,1,0
lr,9728,1,0
nn,9729,1,0
nn,9729,1,0
nn,9729,1,0
nn,9729,1,0
lr,9730,1,0
lr,9730,1,0
lr,9730,1,0
nn,9731,1,0
nn,9731,1,0
nn,9731,1,0
lr,9732,1,0
nn,9733,1,0
nn,9733,1,0
nn,9733,1,0
nn,9733,1,0
lr,9734,1,0
lr,9734,1,0
lr,9734,0,1
lr,9736,0,1
lr,9736,1,0
lr,9736,1,0
lr,9736,1,0
nn,9737,1,0
nn,9737,1,0
nn,9737,1,0
nn,9739,1,0
nn,9739,1,0
nn,9739,1,0
nn,9739,1,0
lr,9740,1,0
lr,9740,1,0
lr,9740,1,0
lr,9740,1,0
nn,9741,1,0
lr,9742,0,1
lr,9742,0,1
lr,9742,0,1
nn,9743,1,0
nn,9743,1,0
lr,9744,1,0
lr,9744,1,0
nn,9745,1,0
nn,9745,1,0
nn,9747,1,0
nn,9747,1,0
nn,9747,1,0
nn,9747,1,0
nn,9747,1,0
lr,9750,1,0
lr,9750,1,0
lr,9750,0,1
lr,9750,1,0
lr,9752,0,1
lr,9752,1,0
lr,9752,1,0
lr,9752,1,0
nn,9755,1,0
nn,9755,1,0
nn,9755,1,0
nn,9757,1,0
lr,9758,0,1
lr,9758,0,1
lr,9758,0,1
nn,9759,1,0
nn,9759,1,0
nn,9759,1,0
lr,9760,1,0
lr,9760,1,0
lr,9760,1,0
nn,9761,1,0
nn,9761,1,0
nn,9761,1,0
lr,9762,1,0
lr,9762,1,0
lr,9762,0,1
lr,9762,0,1
lr,9762,1,0
lr,9766,0,1
lr,9768,1,0
nn,9769,1,0
nn,9769,1,0
nn,9769,1,0
lr,9770,0,1
lr,9770,1,0
nn,9771,1,0
lr,9772,0,1
lr,9772,1,0
lr,9772,0,1
lr,9772,0,1
lr,9772,0,1
nn,9773,1,0
nn,9773,1,0
nn,9773,1,0
nn,9773,1,0
lr,9774,0,1
lr,9774,0,1
lr,9774,0,1
lr,9774,0,1
nn,9775,1,0
nn,9775,1,0
lr,9776,0,1
lr,9776,0,1
lr,9776,1,0
nn,9777,1,0
nn,9777,1,0
lr,9778,0,1
lr,9778,0,1
lr,9778,0,1
nn,9779,1,0
nn,9779,1,0
nn,9779,1,0
nn,9779,1,0
lr,9780,0,1
lr,9780,0,1
nn,9781,1,0
nn,9783,1,0
nn,9783,1,0
nn,9783,1,0
lr,9784,0,1
lr,9784,0,1
lr,9784,0,1
nn,9785,1,0
nn,9785,1,0
nn,9785,1,0
lr,9786,0,1
lr,9786,1,0
nn,9787,1,0
nn,9787,1,0
nn,9787,1,0
nn,9789,1,0
nn,9789,1,0
nn,9789,1,0
nn,9789,1,0
nn,9789,1,0
lr,9790,0,1
nn,9793,1,0
nn,9793,1,0
nn,9793,1,0
nn,9793,1,0
lr,9794,1,0
lr,9794,0,1
lr,9794,0,1
nn,9795,1,0
nn,9795,1,0
nn,9795,1,0
nn,9795,1,0
lr,9796,1,0
lr,9796,0,1
nn,9797,1,0
nn,9797,1,0
nn,9797,1,0
nn,9797,1,0
lr,9798,0,1
lr,9798,0,1
lr,9798,1,0
lr,9798,0,1
lr,9798,0,1
nn,9799,1,0
nn,9799,1,0
nn,9799,1,0
lr,9800,1,0
lr,9800,1,0
lr,9800,1,0
nn,9801,1,0
nn,9801,1,0
lr,9802,1,0
lr,9802,1,0
lr,9802,1,0
lr,9804,0,1
lr,9804,0,1
nn,9805,1,0
nn,9805,1,0
lr,9806,0,1
lr,9806,0,1
nn,9807,1,0
nn,9807,1,0
nn,9807,1,0
nn,9807,1,0
lr,9808,1,0
lr,9808,1,0
lr,9808,1,0
lr,9808,1,0
nn,9809,1,0
nn,9809,1,0
nn,9809,1,0
nn,9811,1,0
nn,9811,1,0
nn,9811,1,0
lr,9812,1,0
nn,9813,1,0
nn,9813,1,0
lr,9814,1,0
lr,9814,1,0
lr,9814,1,0
nn,9815,1,0
lr,9818,1,0
nn,9819,1,0
nn,9819,1,0
lr,9820,1,0
lr,9820,1,0
lr,9820,1,0
lr,9820,0,1
lr,9820,0,1
nn,9823,1,0
nn,9823,1,0
lr,9824,0,1
lr,9824,0,1
nn,9825,1,0
nn,9825,1,0
lr,9826,1,0
lr,9826,0,1
nn,9827,1,0
nn,9827,1,0
lr,9828,1,0
lr,9828,1,0
lr,9828,1,0
nn,9829,1,0
nn,9829,1,0
nn,9829,1,0
lr,9830,0,1
lr,9830,0,1
nn,9831,1,0
nn,9831,1,0
nn,9831,1,0
lr,9834,1,0
lr,9834,1,0
lr,9834,0,1
nn,9835,1,0
nn,9835,1,0
nn,9835,1,0
lr,9836,0,1
lr,9836,0,1
lr,9836,1,0
lr,9836,1,0
lr,9836,0,1
nn,9837,1,0
nn,9837,1,0
nn,9837,1,0
nn,9837,1,0
lr,9838,0,1
lr,9838,0,1
nn,9839,1,0
nn,9839,1,0
lr,9840,1,0
lr,9840,1,0
nn,9841,1,0
nn,9841,1,0
nn,9841,1,0
nn,9841,1,0
lr,9842,0,1
lr,9842,0,1
lr,9842,0,1
nn,9843,1,0
nn,9843,1,0
lr,9844,0,1
lr,9844,0,1
lr,9844,0,1
lr,9844,0,1
nn,9845,1,0
nn,9845,1,0
nn,9845,1,0
nn,9845,1,0
lr,9846,0,1
lr,9846,0,1
lr,9846,0,1
lr,9846,1,0
nn,9847,1,0
nn,9847,1,0
lr,9848,1,0
lr,9848,1,0
lr,9848,0,1
lr,9848,0,1
lr,9848,0,1
nn,9849,1,0
nn,9849,1,0
lr,9850,1,0
lr,9850,1,0
nn,9851,1,0
nn,9851,1,0
nn,9851,1,0
lr,9852,1,0
nn,9853,1,0
nn,9855,1,0
nn,9855,1,0
nn,9855,1,0
nn,9855,1,0
nn,9855,1,0
lr,9856,1,0
lr,9856,1,0
lr,9856,1,0
nn,9857,1,0
nn,9857,1,0
nn,9857,1,0
nn,9859,1,0
nn,9859,1,0
lr,9862,1,0
nn,9863,1,0
nn,9863,1,0
lr,9864,1,0
lr,9864,0,1
lr,9864,0,1
nn,9865,1,0
nn,9865,1,0
lr,9866,1,0
lr,9866,1,0
lr,9866,1,0
nn,9867,1,0
nn,9867,1,0
lr,9868,1,0
lr,9868,1,0
lr,9868,0,1
lr,9868,0,1
nn,9869,1,0
nn,9869,1,0
lr,9870,1,0
nn,9871,1,0
nn,9871,1,0
nn,9871,1,0
nn,9871,1,0
lr,9872,0,1
lr,9872,1,0
lr,9872,0,1
lr,9872,0,1
lr,9872,0,1
nn,9873,1,0
nn,9873,1,0
nn,9873,1,0
lr,9874,1,0
lr,9874,0,1
lr,9874,0,1
nn,9875,1,0
nn,9875,1,0
nn,9875,1,0
lr,9876,1,0
lr,9876,1,0
lr,9876,1,0
lr,9876,1,0
nn,9877,1,0
nn,9877,1,0
nn,9877,1,0
lr,9878,1,0
lr,9878,1,0
lr,9878,1,0
nn,9879,1,0
nn,9879,1,0
nn,9881,1,0
nn,9881,1,0
nn,9881,1,0
lr,9882,0,1
lr,9882,0,1
lr,9882,0,1
lr,9882,0,1
lr,9884,1,0
lr,9884,1,0
nn,9885,1,0
nn,9885,1,0
nn,9885,1,0
nn,9885,1,0
nn,9885,1,0
lr,9886,0,1
nn,9887,1,0
nn,9887,1,0
lr,9888,0,1
lr,9888,0,1
lr,9888,1,0
lr,9888,0,1
lr,9888,0,1
lr,9888,0,1
nn,9889,1,0
nn,9889,1,0
nn,9889,1,0
lr,9890,1,0
lr,9890,0,1
lr,9890,0,1
lr,9890,0,1
nn,9891,1,0
nn,9891,1,0
nn,9891,1,0
nn,9891,1,0
nn,9891,1,0
nn,9893,1,0
lr,9894,0,1
lr,9894,0,1
lr,9894,0,1
lr,9894,0,1
nn,9895,1,0
nn,9895,1,0
nn,9895,1,0
nn,9895,1,0
lr,9898,1,0
lr,9898,1,0
lr,9900,1,0
lr,9900,1,0
lr,9900,1,0
lr,9900,1,0
lr,9900,1,0
lr,9902,0,1
lr,9902,0,1
lr,9902,0,1
nn,9903,1,0
nn,9903,1,0
nn,9903,1,0
lr,9904,0,1
lr,9904,0,1
nn,9905,1,0
nn,9905,1,0
nn,9905,1,0
lr,9906,1,0
nn,9907,1,0
nn,9907,1,0
nn,9907,1,0
nn,9907,1,0
lr,9908,1,0
lr,9908,1,0
lr,9908,1,0
nn,9909,1,0
nn,9909,1,0
nn,9909,1,0
lr,9910,1,0
lr,9910,0,1
lr,9914,0,1
lr,9914,0,1
lr,9914,0,1
lr,9914,0,1
nn,9915,1,0
nn,9915,1,0
lr,9916,0,1
lr,9916,0,1
nn,9917,1,0
nn,9917,1,0
nn,9917,1,0
nn,9917,1,0
lr,9918,0,1
lr,9918,0,1
lr,9918,0,1
lr,9918,1,0
lr,9918,0,1
lr,9918,0,1
lr,9920,1,0
lr,9920,1,0
lr,9920,1,0
lr,9920,1,0
nn,9921,1,0
nn,9921,1,0
nn,9921,1,0
nn,9923,1,0
nn,9923,1,0
lr,9924,1,0
lr,9924,1,0
lr,9924,1,0
lr,9924,1,0
lr,9924,0,1
nn,9925,1,0
nn,9925,1,0
lr,9926,1,0
lr,9926,0,1
lr,9926,1,0
lr,9926,0,1
lr,9928,0,1
lr,9928,1,0
nn,9929,1,0
nn,9929,1,0
nn,9929,1,0
lr,9930,0,1
lr,9930,0,1
lr,9930,0,1
nn,9931,1,0
lr,9932,1,0
lr,9932,1,0
lr,9932,1,0
nn,9933,1,0
nn,9933,1,0
nn,9933,1,0
nn,9933,1,0
lr,9934,1,0
lr,9934,1,0
lr,9934,0,1
lr,9934,1,0
lr,9936,0,1
lr,9936,0,1
nn,9937,1,0
nn,9937,1,0
nn,9937,1,0
nn,9939,1,0
nn,9939,1,0
nn,9939,1,0
lr,9940,1,0
lr,9940,1,0
lr,9940,1,0
lr,9940,1,0
nn,9941,1,0
nn,9941,1,0
lr,9942,1,0
lr,9942,1,0
nn,9943,1,0
nn,9943,1,0
nn,9943,1,0
nn,9943,1,0
nn,9945,1,0
nn,9945,1,0
nn,9945,1,0
nn,9945,1,0
lr,9946,0,1
lr,9946,0,1
nn,9947,1,0
nn,9947,1,0
nn,9947,1,0
nn,9947,1,0
lr,9948,1,0
lr,9948,1,0
lr,9948,1,0
nn,9949,1,0
lr,9950,0,1
lr,9950,1,0
nn,9951,1,0
nn,9951,1,0
nn,9951,1,0
lr,9952,1,0
lr,9952,1,0
lr,9952,0,1
nn,9953,1,0
nn,9953,1,0
nn,9953,1,0
lr,9954,1,0
lr,9954,0,1
lr,9954,0,1
nn,9955,1,0
nn,9955,1,0
nn,9955,1,0
nn,9955,1,0
lr,9956,1,0
lr,9956,1,0
nn,9957,1,0
nn,9957,1,0
nn,9957,1,0
nn,9957,1,0
nn,9957,1,0
lr,9958,0,1
lr,9958,1,0
lr,9958,0,1
lr,9960,1,0
lr,9960,1,0
lr,9960,1,0
lr,9960,1,0
nn,9961,1,0
nn,9961,1,0
nn,9961,1,0
lr,9962,0,1
lr,9962,0,1
lr,9962,1,0
lr,9962,0,1
nn,9963,1,0
nn,9963,1,0
nn,9963,1,0
nn,9963,1,0
nn,9963,1,0
lr,9964,0,1
lr,9964,0,1
lr,9964,0,1
lr,9964,1,0
nn,9965,1,0
nn,9965,1,0
lr,9966,1,0
lr,9966,1,0
lr,9966,1,0
lr,9966,1,0
lr,9966,1,0
nn,9967,1,0
nn,9967,1,0
nn,9967,1,0
nn,9967,1,0
lr,9968,1,0
lr,9968,0,1
nn,9969,1,0
nn,9969,1,0
nn,9969,1,0
lr,9970,0,1
lr,9970,0,1
lr,9970,0,1
nn,9971,1,0
nn,9971,1,0
nn,9971,1,0
nn,9971,1,0
nn,9973,1,0
nn,9973,1,0
nn,9973,1,0
nn,9973,1,0
lr,9976,1,0
lr,9976,1,0
lr,9976,1,0
lr,9976,1,0
nn,9977,1,0
nn,9977,1,0
nn,9977,1,0
nn,9977,1,0
lr,9978,0,1
lr,9978,0,1
lr,9978,1,0
lr,9978,0,1
nn,9979,1,0
nn,9979,1,0
nn,9979,1,0
nn,9979,1,0
lr,9980,1,0
lr,9980,0,1
nn,9981,1,0
nn,9981,1,0
nn,9981,1,0
lr,9982,1,0
nn,9983,1,0
nn,9983,1,0
nn,9983,1,0
lr,9984,1,0
lr,9984,1,0
lr,9984,1,0
lr,9984,1,0
lr,9984,1,0
nn,9985,1,0
nn,9985,1,0
nn,9985,1,0
nn,9985,1,0
nn,9987,1,0
nn,9987,1,0
nn,9987,1,0
nn,9989,1,0
nn,9989,1,0
nn,9989,1,0
lr,9990,1,0
lr,9990,1,0
nn,9991,1,0
nn,9991,1,0
nn,9991,1,0
nn,9991,1,0
nn,9991,1,0
lr,9992,0,1
lr,9992,0,1
lr,9992,0,1
lr,9992,0,1
nn,9993,1,0
nn,9993,1,0
nn,9993,1,0
nn,9993,1,0
lr,9994,1,0
nn,9995,1,0
nn,9997,1,0
nn,9997,1,0
lr,9998,1,0
lr,9998,1,0
nn,9999,1,0
lr,10000,0,1
lr,10000,0,1
lr,10000,0,1
nn,10001,1,0
nn,10001,1,0
lr,10004,1,0
lr,10004,0,1
nn,10005,1,0
nn,10005,1,0
lr,10006,1,0
lr,10006,1,0
nn,10007,1,0
nn,10007,1,0
nn,10007,1,0
nn,10007,1,0
nn,10007,1,0
lr,10008,1,0
lr,10008,0,1
lr,10008,0,1
lr,10010,0,1
lr,10010,0,1
nn,10011,1,0
nn,10011,1,0
nn,10011,1,0
nn,10013,1,0
nn,10013,1,0
nn,10013,1,0
